Year	Field	gender	Count
2005	History	female	12224
2005	History	male	31702
2005	Materials science	female	9085
2005	Materials science	male	93141
2005	Mathematics	female	19501
2005	Mathematics	male	106710
2005	Medicine	female	273252
2005	Medicine	male	537563
2005	Philosophy	female	27900
2005	Philosophy	male	53719
2005	Physics	female	53988
2005	Physics	male	391256
2005	Political science	female	97678
2005	Political science	male	176508
2005	Psychology	female	86476
2005	Psychology	male	91030
2005	Sociology	female	10941
2005	Sociology	male	10994
2006	Art	female	10846
2006	Art	male	22577
2006	Biology	female	415224
2006	Biology	male	697420
2006	Business	female	9140
2006	Business	male	26237
2006	Chemistry	female	89492
2006	Chemistry	male	309148
2006	Computer science	female	65762
2006	Computer science	male	388925
2006	Economics	female	30942
2006	Economics	male	82453
2006	Engineering	female	22302
2006	Engineering	male	306326
2006	Environmental science	female	4877
2006	Environmental science	male	13317
2006	Geography	female	1737
2006	Geography	male	5752
2006	Geology	female	12773
2006	Geology	male	53795
2006	History	female	13146
2006	History	male	32968
2006	Materials science	female	10001
2006	Materials science	male	95534
2006	Mathematics	female	21423
2006	Mathematics	male	112805
2006	Medicine	female	301410
2006	Medicine	male	569789
2006	Philosophy	female	30336
2006	Philosophy	male	56019
2006	Physics	female	57764
2006	Physics	male	404986
2006	Political science	female	107507
2006	Political science	male	188072
2006	Psychology	female	95370
2006	Psychology	male	96847
2006	Sociology	female	11866
2006	Sociology	male	11867
2007	Art	female	11505
2007	Art	male	23109
2007	Biology	female	445813
2007	Biology	male	727114
2007	Business	female	10744
2007	Business	male	28986
2007	Chemistry	female	95220
2007	Chemistry	male	315504
2007	Computer science	female	72244
2007	Computer science	male	407271
2007	Economics	female	34307
2007	Economics	male	87394
2007	Engineering	female	24891
2007	Engineering	male	316769
2007	Environmental science	female	5389
2007	Environmental science	male	14037
2007	Geography	female	1914
2007	Geography	male	6086
2007	Geology	female	13666
2007	Geology	male	55849
2007	History	female	14592
2007	History	male	34992
2007	Materials science	female	10832
2007	Materials science	male	97611
2007	Mathematics	female	23447
2007	Mathematics	male	118218
2007	Medicine	female	329109
2007	Medicine	male	599458
2007	Philosophy	female	33770
2007	Philosophy	male	60121
2007	Physics	female	61694
2007	Physics	male	415371
2007	Political science	female	119509
2007	Political science	male	201245
2007	Psychology	female	106030
2007	Psychology	male	103786
2007	Sociology	female	13723
2007	Sociology	male	12848
2008	Art	female	12464
2008	Art	male	23839
2008	Biology	female	476751
2008	Biology	male	758962
2008	Business	female	12641
2008	Business	male	32105
2008	Chemistry	female	100144
2008	Chemistry	male	320090
2008	Computer science	female	79702
2008	Computer science	male	427110
2008	Economics	female	38271
2008	Economics	male	92647
2008	Engineering	female	28219
2008	Engineering	male	336284
2008	Environmental science	female	6627
2008	Environmental science	male	15592
2008	Geography	female	2078
2008	Geography	male	6345
2008	Geology	female	14843
2008	Geology	male	58205
2008	History	female	16006
2008	History	male	37691
2008	Materials science	female	12072
2008	Materials science	male	102467
2008	Mathematics	female	25834
2008	Mathematics	male	124453
2008	Medicine	female	360178
2008	Medicine	male	630634
2008	Philosophy	female	37456
2008	Philosophy	male	62727
2008	Physics	female	66556
2008	Physics	male	432714
2008	Political science	female	136957
2008	Political science	male	216411
2008	Psychology	female	118419
2008	Psychology	male	111555
2008	Sociology	female	15720
2008	Sociology	male	13932
2009	Art	female	13619
2009	Art	male	24527
2009	Biology	female	505944
2009	Biology	male	787012
2009	Business	female	14920
2009	Business	male	35427
2009	Chemistry	female	105413
2009	Chemistry	male	323307
2009	Computer science	female	87641
2009	Computer science	male	441075
2009	Economics	female	42338
2009	Economics	male	98685
2009	Engineering	female	30921
2009	Engineering	male	345191
2009	Environmental science	female	7289
2009	Environmental science	male	16579
2009	Geography	female	2262
2009	Geography	male	6660
2009	Geology	female	16242
2009	Geology	male	60553
2009	History	female	17499
2009	History	male	38628
2009	Materials science	female	13037
2009	Materials science	male	104239
2009	Mathematics	female	28540
2009	Mathematics	male	130920
2009	Medicine	female	391167
2009	Medicine	male	657555
2009	Philosophy	female	41805
2009	Philosophy	male	66862
2009	Physics	female	70574
2009	Physics	male	438252
2009	Political science	female	155357
2009	Political science	male	229865
2009	Psychology	female	131408
2009	Psychology	male	118740
2009	Sociology	female	17630
2009	Sociology	male	14985
2010	Art	female	14056
2010	Art	male	24506
2010	Biology	female	535820
2010	Biology	male	811342
2010	Business	female	17182
2010	Business	male	37808
2010	Chemistry	female	111508
2010	Chemistry	male	332135
2010	Computer science	female	97448
2010	Computer science	male	462622
2010	Economics	female	46656
2010	Economics	male	104496
2010	Engineering	female	34801
2010	Engineering	male	362746
2010	Environmental science	female	8300
2010	Environmental science	male	18218
2010	Geography	female	2430
2010	Geography	male	7045
2010	Geology	female	17439
2010	Geology	male	63034
2010	History	female	19437
2010	History	male	41209
2010	Materials science	female	14471
2010	Materials science	male	109967
2010	Mathematics	female	31355
2010	Mathematics	male	139523
2010	Medicine	female	420294
2010	Medicine	male	684467
2010	Philosophy	female	45125
2010	Philosophy	male	69734
2010	Physics	female	75760
2010	Physics	male	455827
2010	Political science	female	173709
2010	Political science	male	245406
2010	Psychology	female	146658
2010	Psychology	male	128175
2010	Sociology	female	19417
2010	Sociology	male	16171
2011	Art	female	15127
2011	Art	male	25098
2011	Biology	female	565768
2011	Biology	male	840931
2011	Business	female	20329
2011	Business	male	42610
2011	Chemistry	female	116609
2011	Chemistry	male	338201
2011	Computer science	female	107207
2011	Computer science	male	484180
2011	Economics	female	50970
2011	Economics	male	110121
2011	Engineering	female	38919
2011	Engineering	male	379766
2011	Environmental science	female	9361
2011	Environmental science	male	19949
2011	Geography	female	2536
2011	Geography	male	7148
2011	Geology	female	17695
2011	Geology	male	62221
2011	History	female	21233
2011	History	male	42890
2011	Materials science	female	15842
2011	Materials science	male	114955
2011	Mathematics	female	34884
2011	Mathematics	male	148793
2011	Medicine	female	460753
2011	Medicine	male	715479
2011	Philosophy	female	48432
2011	Philosophy	male	72162
2011	Physics	female	80471
2011	Physics	male	468393
2011	Political science	female	192150
2011	Political science	male	261082
2011	Psychology	female	162387
2011	Psychology	male	135636
2011	Sociology	female	21055
2011	Sociology	male	17384
2012	Art	female	15660
2012	Art	male	25275
2012	Biology	female	597011
2012	Biology	male	866381
2012	Business	female	22661
2012	Business	male	47894
2012	Chemistry	female	123866
2012	Chemistry	male	344893
2012	Computer science	female	118038
2012	Computer science	male	505975
2012	Economics	female	54578
2012	Economics	male	114503
2012	Engineering	female	42278
2012	Engineering	male	393337
2012	Environmental science	female	10817
2012	Environmental science	male	21677
2012	Geography	female	2789
2012	Geography	male	7502
2012	Geology	female	18913
2012	Geology	male	64619
2012	History	female	23278
2012	History	male	46315
2012	Materials science	female	17300
2012	Materials science	male	118840
2012	Mathematics	female	38486
2012	Mathematics	male	156636
2012	Medicine	female	490177
2012	Medicine	male	743169
2012	Philosophy	female	50864
2012	Philosophy	male	73917
2012	Physics	female	85284
2012	Physics	male	483591
2012	Political science	female	205091
2012	Political science	male	275214
2012	Psychology	female	174363
2012	Psychology	male	145535
2012	Sociology	female	22438
2012	Sociology	male	17823
2013	Art	female	15768
2013	Art	male	24570
2013	Biology	female	620910
2013	Biology	male	882397
2013	Business	female	24629
2013	Business	male	49676
2013	Chemistry	female	125994
2013	Chemistry	male	330902
2013	Computer science	female	124513
2013	Computer science	male	497889
2013	Economics	female	58078
2013	Economics	male	118419
2013	Engineering	female	40018
2013	Engineering	male	354291
2013	Environmental science	female	11576
2013	Environmental science	male	21299
2013	Geography	female	2928
2013	Geography	male	7550
2013	Geology	female	19488
2013	Geology	male	64934
2013	History	female	23350
2013	History	male	44291
2013	Materials science	female	16519
2013	Materials science	male	104656
2013	Mathematics	female	41746
2013	Mathematics	male	158461
2013	Medicine	female	523146
2013	Medicine	male	772351
2013	Philosophy	female	53682
2013	Philosophy	male	74929
2013	Physics	female	86572
2013	Physics	male	463223
2013	Political science	female	218725
2013	Political science	male	281393
2013	Psychology	female	186469
2013	Psychology	male	152476
2013	Sociology	female	23130
2013	Sociology	male	18410
2014	Art	female	16221
2014	Art	male	23716
2014	Biology	female	639880
2014	Biology	male	894492
2014	Business	female	27295
2014	Business	male	51728
2014	Chemistry	female	129226
2014	Chemistry	male	327681
2014	Computer science	female	132474
2014	Computer science	male	500514
2014	Economics	female	61082
2014	Economics	male	121282
2014	Engineering	female	42885
2014	Engineering	male	348073
2014	Environmental science	female	12785
2014	Environmental science	male	23265
2014	Geography	female	3203
2014	Geography	male	7701
2014	Geology	female	20578
2014	Geology	male	65482
2014	History	female	25097
2014	History	male	44355
2014	Materials science	female	17192
2014	Materials science	male	102632
2014	Mathematics	female	44652
2014	Mathematics	male	162784
2014	Medicine	female	558284
2014	Medicine	male	799106
2014	Philosophy	female	54592
2014	Philosophy	male	73958
2014	Physics	female	90980
2014	Physics	male	464465
2014	Political science	female	228534
2014	Political science	male	289493
2014	Psychology	female	199306
2014	Psychology	male	160220
2014	Sociology	female	24061
2014	Sociology	male	19166
2015	Art	female	16008
2015	Art	male	22210
2015	Biology	female	648319
2015	Biology	male	892516
2015	Business	female	29197
2015	Business	male	51851
2015	Chemistry	female	130827
2015	Chemistry	male	320161
2015	Computer science	female	135210
2015	Computer science	male	484382
2015	Economics	female	62758
2015	Economics	male	119815
2015	Engineering	female	43885
2015	Engineering	male	330465
2015	Environmental science	female	13244
2015	Environmental science	male	22912
2015	Geography	female	3303
2015	Geography	male	7666
2015	Geology	female	20950
2015	Geology	male	64713
2015	History	female	25267
2015	History	male	43957
2015	Materials science	female	17557
2015	Materials science	male	97750
2015	Mathematics	female	46596
2015	Mathematics	male	163010
2015	Medicine	female	583109
2015	Medicine	male	810040
2015	Philosophy	female	55287
2015	Philosophy	male	72331
2015	Physics	female	94616
2015	Physics	male	457150
2015	Political science	female	235750
2015	Political science	male	291603
2015	Psychology	female	206435
2015	Psychology	male	161370
2015	Sociology	female	24573
2015	Sociology	male	18929
2016	Art	female	15862
2016	Art	male	21264
2016	Biology	female	639419
2016	Biology	male	876223
2016	Business	female	29591
2016	Business	male	50973
2016	Chemistry	female	129173
2016	Chemistry	male	309159
2016	Computer science	female	137608
2016	Computer science	male	459592
2016	Economics	female	61413
2016	Economics	male	115132
2016	Engineering	female	43773
2016	Engineering	male	306540
2016	Environmental science	female	13349
2016	Environmental science	male	22399
2016	Geography	female	3264
2016	Geography	male	7437
2016	Geology	female	21267
2016	Geology	male	63769
2016	History	female	26938
2016	History	male	43892
2016	Materials science	female	17342
2016	Materials science	male	91858
2016	Mathematics	female	48317
2016	Mathematics	male	163315
2016	Medicine	female	588882
2016	Medicine	male	801012
2016	Philosophy	female	56341
2016	Philosophy	male	72674
2016	Physics	female	95920
2016	Physics	male	444953
2016	Political science	female	243205
2016	Political science	male	290486
2016	Psychology	female	209493
2016	Psychology	male	160760
2016	Sociology	female	24578
2016	Sociology	male	18408
2017	Art	female	12854
2017	Art	male	17399
2017	Biology	female	607778
2017	Biology	male	823046
2017	Business	female	26686
2017	Business	male	46478
2017	Chemistry	female	124466
2017	Chemistry	male	291894
2017	Computer science	female	124812
2017	Computer science	male	427790
2017	Economics	female	55775
2017	Economics	male	103091
2017	Engineering	female	41189
2017	Engineering	male	273960
2017	Environmental science	female	12965
2017	Environmental science	male	21545
2017	Geography	female	2959
2017	Geography	male	6930
2017	Geology	female	20422
2017	Geology	male	60347
2017	History	female	22455
2017	History	male	38334
2017	Materials science	female	16798
2017	Materials science	male	84015
2017	Mathematics	female	46831
2017	Mathematics	male	159553
2017	Medicine	female	579777
2017	Medicine	male	775025
2017	Philosophy	female	47685
2017	Philosophy	male	60535
2017	Physics	female	93217
2017	Physics	male	422320
2017	Political science	female	209458
2017	Political science	male	252687
2017	Psychology	female	197818
2017	Psychology	male	153486
2017	Sociology	female	21118
