Field	Year	gender
Mathematics	2016	male
Mathematics	2016	male
Biology	2016	female
Medicine	2016	male
Psychology	2016	male
Physics	2016	male
Economics	2016	female
Physics	2016	female
Biology	2016	male
Economics	2016	male
Computer science	2016	male
Biology	2016	male
Engineering	2016	male
Chemistry	2016	male
Medicine	2016	female
Business	2016	male
Political science	2016	male
Economics	2016	male
Economics	2016	male
Geology	2016	male
Economics	2016	male
Business	2016	male
Economics	2016	male
Political science	2016	male
Chemistry	2016	female
Economics	2016	female
Computer science	2016	female
Economics	2016	male
Economics	2016	female
Computer science	2016	female
Economics	2016	male
Psychology	2016	male
Mathematics	2016	male
Engineering	2016	male
Political science	2016	male
Biology	2016	male
Medicine	2016	male
Economics	2016	male
Computer science	2016	male
Economics	2016	male
Biology	2016	male
Economics	2016	female
Mathematics	2016	male
Chemistry	2016	male
Biology	2016	male
Psychology	2016	female
Biology	2016	male
Physics	2016	male
Medicine	2016	male
Chemistry	2016	male
Chemistry	2016	male
Economics	2016	male
Physics	2016	male
Biology	2016	male
Biology	2016	female
Geology	2016	male
Political science	2016	female
Medicine	2016	female
Medicine	2016	male
Biology	2016	male
Mathematics	2016	male
Biology	2016	male
Computer science	2016	male
Chemistry	2016	male
Mathematics	2016	male
Economics	2016	male
Political science	2016	female
Economics	2016	female
Computer science	2016	male
Biology	2016	male
Economics	2016	male
Economics	2016	male
Chemistry	2016	male
Biology	2016	male
Biology	2016	male
Computer science	2016	male
Physics	2016	male
Physics	2016	male
Chemistry	2016	male
Geology	2016	male
Computer science	2016	male
Computer science	2016	male
Computer science	2016	male
Mathematics	2016	male
Medicine	2016	male
Economics	2016	male
Mathematics	2016	male
Physics	2016	male
Economics	2016	male
Economics	2016	female
Business	2016	male
Physics	2016	female
Biology	2016	male
Biology	2016	female
Biology	2016	female
Biology	2016	male
Engineering	2016	male
Biology	2016	male
Computer science	2016	male
Economics	2016	male
Psychology	2016	male
Psychology	2016	male
Economics	2016	male
Biology	2016	female
Political science	2016	male
Physics	2016	male
Chemistry	2016	male
Political science	2016	male
Medicine	2016	male
Economics	2016	male
Psychology	2016	female
Physics	2016	male
Biology	2016	male
Materials science	2016	male
Materials science	2016	male
Economics	2016	male
Geology	2016	male
Economics	2016	male
Biology	2016	male
Mathematics	2016	male
Political science	2016	female
Medicine	2016	female
Engineering	2016	male
Computer science	2016	male
Computer science	2016	female
Biology	2016	female
Engineering	2016	male
Mathematics	2016	male
Philosophy	2016	female
Economics	2016	male
Philosophy	2016	male
Psychology	2016	female
Biology	2016	male
Chemistry	2016	male
Medicine	2016	male
Political science	2016	male
Biology	2016	male
Psychology	2016	female
Biology	2016	female
Computer science	2016	male
Political science	2016	female
Biology	2016	female
Economics	2016	male
Biology	2016	male
Computer science	2016	male
Economics	2016	female
Biology	2016	male
Physics	2016	male
Political science	2016	female
Economics	2016	male
Biology	2016	male
Political science	2016	female
Biology	2016	male
Computer science	2016	male
Medicine	2016	female
Business	2016	female
Economics	2016	female
Business	2016	male
Materials science	2016	male
Economics	2016	male
Biology	2016	male
Medicine	2016	male
Economics	2016	male
Economics	2016	female
Engineering	2016	male
Biology	2016	female
Medicine	2016	male
Physics	2016	male
Business	2016	male
Chemistry	2016	male
Economics	2016	male
Political science	2016	male
Economics	2016	male
Physics	2016	male
Economics	2016	male
Physics	2016	male
Economics	2016	male
Business	2016	male
Economics	2016	male
Economics	2016	female
Economics	2016	female
Chemistry	2016	male
Economics	2016	male
Biology	2016	female
Computer science	2016	male
Medicine	2016	male
Biology	2016	male
Computer science	2016	male
Mathematics	2016	male
Sociology	2016	male
Geology	2016	male
Computer science	2016	male
Political science	2016	male
Biology	2016	male
Economics	2016	male
Physics	2016	male
Economics	2016	male
Biology	2016	female
Computer science	2016	female
Biology	2016	male
Biology	2016	female
Computer science	2016	male
Materials science	2016	female
Economics	2016	male
Biology	2016	male
Engineering	2016	male
Biology	2016	female
Psychology	2016	male
Physics	2016	male
Medicine	2016	male
Political science	2016	male
Computer science	2016	male
Economics	2016	male
Economics	2016	male
Economics	2016	female
Economics	2016	male
Political science	2016	female
Biology	2016	male
Medicine	2016	female
Mathematics	2016	male
Mathematics	2016	male
Biology	2016	male
Biology	2016	male
Medicine	2016	male
Medicine	2016	male
Biology	2016	male
Mathematics	2016	male
Economics	2016	male
Biology	2016	female
Geology	2016	male
Geology	2016	male
Chemistry	2016	male
Biology	2016	male
Psychology	2016	female
Computer science	2016	male
Business	2016	male
Chemistry	2016	male
Physics	2016	male
Psychology	2016	male
Mathematics	2016	male
Political science	2016	male
Economics	2016	male
Engineering	2016	male
Economics	2016	male
Biology	2016	male
Mathematics	2016	male
Chemistry	2016	male
Economics	2016	male
Physics	2016	male
Physics	2016	male
Physics	2016	male
Physics	2016	female
Political science	2016	male
Economics	2016	female
Biology	2016	male
Engineering	2016	male
Physics	2016	male
Economics	2016	male
Economics	2016	male
Physics	2016	male
Biology	2016	male
Physics	2016	male
Mathematics	2016	male
Political science	2016	male
Biology	2016	male
Business	2016	male
Chemistry	2016	male
Biology	2016	male
Economics	2016	male
Mathematics	2016	male
Biology	2016	male
Mathematics	2016	male
Biology	2016	male
Biology	2016	female
Political science	2016	male
Chemistry	2016	male
Biology	2016	female
Computer science	2016	male
Medicine	2016	male
Medicine	2016	male
Economics	2016	male
Psychology	2016	male
Political science	2016	male
Business	2016	male
Biology	2016	male
Economics	2016	female
Economics	2016	male
Computer science	2016	male
Computer science	2016	male
Biology	2016	male
Economics	2016	female
Economics	2016	male
Physics	2016	male
Physics	2016	female
Psychology	2016	female
Computer science	2016	male
Computer science	2016	male
Chemistry	2016	female
Geology	2016	male
Biology	2016	male
Mathematics	2016	male
Psychology	2016	female
Computer science	2016	male
Economics	2016	male
Mathematics	2016	male
Medicine	2016	female
Physics	2016	male
Economics	2016	male
Psychology	2016	male
Economics	2016	female
Biology	2016	female
Computer science	2016	male
Mathematics	2016	male
Psychology	2016	male
Economics	2016	male
Computer science	2016	male
Physics	2016	male
Economics	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	male
Physics	2016	male
Economics	2016	female
Political science	2016	male
Chemistry	2016	male
Engineering	2016	male
Physics	2016	male
Computer science	2016	female
Biology	2016	male
Economics	2016	female
Engineering	2016	female
Physics	2016	male
Materials science	2016	male
Biology	2016	male
Chemistry	2016	male
Medicine	2016	female
Economics	2016	male
Economics	2016	male
Economics	2016	male
Psychology	2016	male
Geography	2016	male
Geology	2016	female
Mathematics	2016	male
Computer science	2016	female
Materials science	2016	male
Engineering	2016	male
Psychology	2016	male
Computer science	2016	male
Economics	2016	male
Biology	2016	male
Computer science	2016	male
Biology	2016	male
Psychology	2016	female
Engineering	2016	male
Psychology	2016	male
Engineering	2016	male
Computer science	2016	male
Business	2016	male
Biology	2016	male
Biology	2016	female
Economics	2016	male
Economics	2016	male
Economics	2016	male
Economics	2016	male
Political science	2016	male
Computer science	2016	male
Biology	2016	male
Biology	2016	male
Economics	2016	male
Economics	2016	male
Biology	2016	male
Biology	2016	female
Biology	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	male
Biology	2016	male
Political science	2016	female
Chemistry	2016	male
Medicine	2016	male
Biology	2016	male
Geology	2016	male
Biology	2016	male
Political science	2016	male
Medicine	2016	male
Economics	2016	male
Economics	2016	female
Mathematics	2016	male
Computer science	2016	male
Economics	2016	female
Economics	2016	female
Chemistry	2016	male
Medicine	2016	male
Biology	2016	male
Political science	2016	female
Biology	2016	male
Biology	2016	male
Economics	2016	male
Mathematics	2016	male
Sociology	2016	female
Chemistry	2016	female
Biology	2016	female
Medicine	2016	male
Computer science	2016	male
Computer science	2016	male
Medicine	2016	female
Medicine	2016	male
Medicine	2016	male
Medicine	2016	male
Economics	2016	male
Materials science	2016	male
Medicine	2016	female
Computer science	2016	male
Economics	2016	male
Biology	2016	male
Engineering	2016	male
Political science	2016	female
Psychology	2016	female
Political science	2016	male
Biology	2016	male
Computer science	2016	male
Biology	2016	female
Political science	2016	male
Business	2016	male
Economics	2016	male
Engineering	2016	male
Engineering	2016	male
Medicine	2016	female
Biology	2016	male
Business	2016	male
Computer science	2016	male
Computer science	2016	male
Engineering	2016	male
Economics	2016	male
Biology	2016	male
Biology	2016	female
Sociology	2016	female
Biology	2016	female
Economics	2016	female
Computer science	2016	male
Geology	2016	male
Economics	2016	female
Economics	2016	male
Chemistry	2016	male
Economics	2016	male
Art	2016	male
Biology	2016	male
Economics	2016	male
Biology	2016	female
Computer science	2016	male
Psychology	2016	female
Biology	2016	male
Economics	2016	male
Biology	2016	male
Sociology	2016	female
Economics	2016	male
Physics	2016	male
Economics	2016	male
Biology	2016	male
Computer science	2016	male
Economics	2016	male
Medicine	2016	male
Computer science	2016	male
Business	2016	male
Political science	2016	male
Medicine	2016	male
Biology	2016	male
Medicine	2016	female
Economics	2016	male
Computer science	2016	female
Biology	2016	male
Biology	2016	male
Economics	2016	male
Physics	2016	male
Economics	2016	male
Economics	2016	male
Economics	2016	female
Biology	2016	male
Physics	2016	male
Psychology	2016	male
Engineering	2016	male
Economics	2016	female
Mathematics	2016	male
Engineering	2016	male
Economics	2016	female
Chemistry	2016	male
Computer science	2016	male
Economics	2016	male
Chemistry	2016	male
Physics	2016	male
Economics	2016	male
Computer science	2016	male
Computer science	2016	male
Economics	2016	male
Materials science	2016	male
Engineering	2016	male
Engineering	2016	male
Engineering	2016	male
Chemistry	2016	male
Political science	2016	male
Business	2016	female
Economics	2016	male
Economics	2016	male
Biology	2016	female
Computer science	2016	male
Chemistry	2016	male
Political science	2016	female
Mathematics	2016	male
Engineering	2016	male
Engineering	2016	male
Economics	2016	male
Mathematics	2016	male
Medicine	2016	male
Chemistry	2016	female
Computer science	2016	male
Mathematics	2016	male
Computer science	2016	male
Physics	2016	male
Biology	2016	male
Biology	2016	female
Economics	2016	male
Economics	2016	male
Materials science	2016	male
Biology	2016	male
Business	2016	female
Political science	2016	male
Economics	2016	male
Economics	2016	female
Political science	2016	male
Physics	2016	male
Political science	2016	male
Medicine	2016	male
Economics	2016	male
Economics	2016	male
Computer science	2016	male
Chemistry	2016	male
Physics	2016	male
Economics	2016	female
Economics	2016	female
Economics	2016	male
Biology	2016	male
Materials science	2016	male
Computer science	2016	male
Computer science	2016	male
Medicine	2016	female
Biology	2016	male
Mathematics	2016	male
Physics	2016	male
Medicine	2016	female
Economics	2016	male
Psychology	2016	male
Economics	2016	male
Mathematics	2016	male
Psychology	2016	male
Mathematics	2016	male
Biology	2016	female
Chemistry	2016	male
Biology	2016	female
Chemistry	2016	male
Biology	2016	male
Economics	2016	male
Psychology	2016	female
Economics	2016	female
Computer science	2016	male
Psychology	2016	female
Physics	2016	male
Economics	2016	male
Computer science	2016	male
Psychology	2016	female
Economics	2016	male
Economics	2016	male
Economics	2016	male
Business	2016	male
Economics	2016	male
Chemistry	2016	male
Chemistry	2016	male
Engineering	2016	male
Psychology	2016	male
Psychology	2016	male
Computer science	2016	male
Economics	2016	male
Psychology	2016	male
Medicine	2016	male
Physics	2016	male
Mathematics	2016	male
Biology	2016	male
Economics	2016	male
Political science	2016	male
Economics	2016	male
Economics	2016	male
Economics	2016	male
Chemistry	2016	male
Economics	2016	male
Medicine	2016	female
Chemistry	2016	female
Economics	2016	female
Biology	2016	male
Psychology	2016	female
Political science	2016	female
Economics	2016	male
Chemistry	2016	male
Psychology	2016	female
Computer science	2016	male
Mathematics	2016	male
Physics	2016	female
Economics	2016	male
Medicine	2016	male
Engineering	2016	male
Medicine	2016	male
Medicine	2016	male
Economics	2016	male
Biology	2016	male
Psychology	2016	female
Computer science	2016	male
Psychology	2016	female
Physics	2016	male
Economics	2016	male
Economics	2016	female
Economics	2016	male
Business	2016	female
Sociology	2016	male
Economics	2016	male
Geology	2016	male
Biology	2016	male
Business	2016	male
Biology	2016	female
Sociology	2016	female
Biology	2016	male
Biology	2016	male
Physics	2016	male
Political science	2016	male
Economics	2016	female
